DateTime,Junction,Vehicles,ID,Temperature,Precipitation,Humidity,WindSpeed,Date,Event_Type,Event_Name,Event_Flag
2016-12-08 16:00:00,1,73,20161208161,28.3,0.0,24,7.5,2016-12-08,No Event,No Event,0
2016-12-08 17:00:00,1,70,20161208171,27.0,0.0,28,9.5,2016-12-08,No Event,No Event,0
2016-12-08 18:00:00,1,78,20161208181,24.9,0.0,34,10.5,2016-12-08,No Event,No Event,0
2016-12-08 19:00:00,1,80,20161208191,23.5,0.0,39,11.8,2016-12-08,No Event,No Event,0
2016-12-08 20:00:00,1,75,20161208201,22.4,0.0,42,10.5,2016-12-08,No Event,No Event,0
2016-12-08 21:00:00,1,74,20161208211,21.1,0.0,47,8.6,2016-12-08,No Event,No Event,0
2016-12-08 22:00:00,1,72,20161208221,19.7,0.0,52,7.6,2016-12-08,No Event,No Event,0
2016-12-08 23:00:00,1,69,20161208231,18.2,0.0,56,7.8,2016-12-08,No Event,No Event,0
2016-12-09 00:00:00,1,60,20161209001,17.0,0.0,64,8.7,2016-12-09,No Event,No Event,0
2016-12-09 01:00:00,1,58,20161209011,16.0,0.0,68,9.0,2016-12-09,No Event,No Event,0
2016-12-09 02:00:00,1,51,20161209021,15.2,0.0,71,9.4,2016-12-09,No Event,No Event,0
2016-12-09 03:00:00,1,46,20161209031,14.5,0.0,74,8.6,2016-12-09,No Event,No Event,0
2016-12-09 04:00:00,1,39,20161209041,13.8,0.0,78,8.6,2016-12-09,No Event,No Event,0
2016-12-09 05:00:00,1,35,20161209051,13.1,0.0,81,8.6,2016-12-09,No Event,No Event,0
2016-12-09 06:00:00,1,37,20161209061,12.8,0.0,82,8.3,2016-12-09,No Event,No Event,0
2016-12-09 07:00:00,1,44,20161209071,13.0,0.0,82,7.9,2016-12-09,No Event,No Event,0
2016-12-09 08:00:00,1,39,20161209081,17.2,0.0,62,7.6,2016-12-09,No Event,No Event,0
2016-12-09 09:00:00,1,48,20161209091,21.3,0.0,43,9.5,2016-12-09,No Event,No Event,0
2016-12-09 10:00:00,1,59,20161209101,23.9,0.0,32,12.0,2016-12-09,No Event,No Event,0
2016-12-09 11:00:00,1,81,20161209111,25.6,0.0,25,12.2,2016-12-09,No Event,No Event,0
2016-12-09 12:00:00,1,84,20161209121,26.6,0.0,22,11.2,2016-12-09,No Event,No Event,0
2016-12-09 13:00:00,1,74,20161209131,27.5,0.0,20,10.0,2016-12-09,No Event,No Event,0
2016-12-09 14:00:00,1,79,20161209141,28.0,0.0,19,9.0,2016-12-09,No Event,No Event,0
2016-12-09 15:00:00,1,82,20161209151,28.0,0.0,19,9.8,2016-12-09,No Event,No Event,0
2016-12-09 16:00:00,1,76,20161209161,27.5,0.0,20,11.3,2016-12-09,No Event,No Event,0
2016-12-09 17:00:00,1,71,20161209171,26.3,0.0,23,11.6,2016-12-09,No Event,No Event,0
2016-12-09 18:00:00,1,79,20161209181,24.3,0.0,28,11.3,2016-12-09,No Event,No Event,0
2016-12-09 19:00:00,1,82,20161209191,23.0,0.0,33,10.8,2016-12-09,No Event,No Event,0
2016-12-09 20:00:00,1,80,20161209201,21.8,0.0,36,9.7,2016-12-09,No Event,No Event,0
2016-12-09 21:00:00,1,73,20161209211,20.4,0.0,42,9.1,2016-12-09,No Event,No Event,0
2016-12-09 22:00:00,1,72,20161209221,19.2,0.0,45,9.1,2016-12-09,No Event,No Event,0
2016-12-09 23:00:00,1,70,20161209231,17.7,0.0,48,9.7,2016-12-09,No Event,No Event,0
2016-12-10 00:00:00,1,60,20161210001,16.4,0.0,56,9.9,2016-12-10,No Event,No Event,0
2016-12-10 01:00:00,1,53,20161210011,15.5,0.0,60,9.5,2016-12-10,No Event,No Event,0
2016-12-10 02:00:00,1,46,20161210021,15.2,0.0,62,8.0,2016-12-10,No Event,No Event,0
2016-12-10 03:00:00,1,42,20161210031,15.5,0.0,60,6.9,2016-12-10,No Event,No Event,0
2016-12-10 04:00:00,1,32,20161210041,15.6,0.0,60,6.9,2016-12-10,No Event,No Event,0
2016-12-10 05:00:00,1,32,20161210051,14.6,0.0,64,7.6,2016-12-10,No Event,No Event,0
2016-12-10 06:00:00,1,31,20161210061,13.2,0.0,71,8.0,2016-12-10,No Event,No Event,0
2016-12-10 07:00:00,1,33,20161210071,12.8,0.0,74,7.6,2016-12-10,No Event,No Event,0
2016-12-10 08:00:00,1,40,20161210081,16.6,0.0,61,6.2,2016-12-10,No Event,No Event,0
2016-12-10 09:00:00,1,36,20161210091,21.0,0.0,40,8.6,2016-12-10,No Event,No Event,0
2016-12-10 10:00:00,1,42,20161210101,23.4,0.0,32,10.8,2016-12-10,No Event,No Event,0
2016-12-10 11:00:00,1,46,20161210111,25.2,0.0,26,11.4,2016-12-10,No Event,No Event,0
2016-12-10 12:00:00,1,44,20161210121,26.3,0.0,23,11.8,2016-12-10,No Event,No Event,0
2016-12-10 13:00:00,1,46,20161210131,27.3,0.0,21,12.4,2016-12-10,No Event,No Event,0
2016-12-10 14:00:00,1,44,20161210141,27.8,0.0,21,13.6,2016-12-10,No Event,No Event,0
2016-12-10 15:00:00,1,40,20161210151,27.7,0.0,21,14.7,2016-12-10,No Event,No Event,0
2016-12-10 16:00:00,1,39,20161210161,27.1,0.0,23,15.3,2016-12-10,No Event,No Event,0
2016-12-10 17:00:00,1,48,20161210171,25.8,0.0,27,13.4,2016-12-10,No Event,No Event,0
2016-12-10 18:00:00,1,48,20161210181,24.1,0.0,32,11.8,2016-12-10,No Event,No Event,0
2016-12-10 19:00:00,1,50,20161210191,22.9,0.0,36,10.7,2016-12-10,No Event,No Event,0
2016-12-10 20:00:00,1,51,20161210201,21.8,0.0,39,9.9,2016-12-10,No Event,No Event,0
2016-12-10 21:00:00,1,53,20161210211,20.6,0.0,42,10.3,2016-12-10,No Event,No Event,0
2016-12-10 22:00:00,1,54,20161210221,19.4,0.0,45,11.0,2016-12-10,No Event,No Event,0
2016-12-10 23:00:00,1,49,20161210231,18.5,0.0,49,11.4,2016-12-10,No Event,No Event,0
2016-12-11 00:00:00,1,47,20161211001,17.7,0.0,54,11.3,2016-12-11,No Event,No Event,0
2016-12-11 01:00:00,1,41,20161211011,16.8,0.0,59,10.3,2016-12-11,No Event,No Event,0
2016-12-11 02:00:00,1,34,20161211021,15.7,0.0,65,9.7,2016-12-11,No Event,No Event,0
2016-12-11 03:00:00,1,30,20161211031,14.8,0.0,70,8.4,2016-12-11,No Event,No Event,0
2016-12-11 04:00:00,1,29,20161211041,13.9,0.0,75,8.0,2016-12-11,No Event,No Event,0
2016-12-11 05:00:00,1,26,20161211051,13.4,0.0,78,7.9,2016-12-11,No Event,No Event,0
2016-12-11 06:00:00,1,22,20161211061,13.2,0.0,79,7.9,2016-12-11,No Event,No Event,0
2016-12-11 07:00:00,1,23,20161211071,13.1,0.0,81,7.9,2016-12-11,No Event,No Event,0
2016-12-11 08:00:00,1,32,20161211081,16.9,0.0,65,7.2,2016-12-11,No Event,No Event,0
2016-12-11 09:00:00,1,37,20161211091,20.8,0.0,47,10.0,2016-12-11,No Event,No Event,0
2016-12-11 10:00:00,1,36,20161211101,23.3,0.0,38,12.7,2016-12-11,No Event,No Event,0
2016-12-11 11:00:00,1,39,20161211111,25.2,0.0,33,14.3,2016-12-11,No Event,No Event,0
2016-12-11 12:00:00,1,35,20161211121,26.8,0.0,29,15.3,2016-12-11,No Event,No Event,0
2016-12-11 13:00:00,1,38,20161211131,27.9,0.0,26,16.0,2016-12-11,No Event,No Event,0
2016-12-11 14:00:00,1,42,20161211141,28.5,0.0,24,16.4,2016-12-11,No Event,No Event,0
2016-12-11 15:00:00,1,39,20161211151,28.5,0.0,24,16.2,2016-12-11,No Event,No Event,0
2016-12-11 16:00:00,1,40,20161211161,27.9,0.0,25,15.3,2016-12-11,No Event,No Event,0
2016-12-11 17:00:00,1,42,20161211171,26.6,0.0,29,13.0,2016-12-11,No Event,No Event,0
2016-12-11 18:00:00,1,51,20161211181,24.7,0.0,35,12.0,2016-12-11,No Event,No Event,0
2016-12-11 19:00:00,1,56,20161211191,23.3,0.0,39,10.5,2016-12-11,No Event,No Event,0
2016-12-11 20:00:00,1,59,20161211201,21.8,0.0,45,8.8,2016-12-11,No Event,No Event,0
2016-12-11 21:00:00,1,52,20161211211,20.1,0.0,51,7.4,2016-12-11,No Event,No Event,0
2016-12-11 22:00:00,1,59,20161211221,18.9,0.0,55,7.9,2016-12-11,No Event,No Event,0
2016-12-11 23:00:00,1,55,20161211231,18.0,0.0,58,9.5,2016-12-11,No Event,No Event,0
2016-12-12 00:00:00,1,47,20161212001,17.2,0.0,63,10.2,2016-12-12,No Event,No Event,0
2016-12-12 01:00:00,1,41,20161212011,16.5,0.0,66,10.2,2016-12-12,No Event,No Event,0
2016-12-12 02:00:00,1,37,20161212021,15.9,0.0,69,10.0,2016-12-12,No Event,No Event,0
2016-12-12 03:00:00,1,34,20161212031,15.3,0.0,72,10.0,2016-12-12,No Event,No Event,0
2016-12-12 04:00:00,1,29,20161212041,14.6,0.0,75,9.9,2016-12-12,No Event,No Event,0
2016-12-12 05:00:00,1,34,20161212051,14.1,0.0,78,9.9,2016-12-12,No Event,No Event,0
2016-12-12 06:00:00,1,33,20161212061,13.6,0.0,81,10.0,2016-12-12,No Event,No Event,0
2016-12-12 07:00:00,1,37,20161212071,13.5,0.0,82,9.6,2016-12-12,No Event,No Event,0
2016-12-12 08:00:00,1,40,20161212081,17.5,0.0,64,8.7,2016-12-12,No Event,No Event,0
2016-12-12 09:00:00,1,46,20161212091,21.6,0.0,47,11.7,2016-12-12,No Event,No Event,0
2016-12-12 10:00:00,1,61,20161212101,24.3,0.0,38,15.5,2016-12-12,No Event,No Event,0
2016-12-12 11:00:00,1,70,20161212111,26.4,0.0,32,16.9,2016-12-12,No Event,No Event,0
2016-12-12 12:00:00,1,68,20161212121,27.6,0.0,29,16.1,2016-12-12,No Event,No Event,0
2016-12-12 13:00:00,1,68,20161212131,28.7,0.0,26,14.9,2016-12-12,No Event,No Event,0
2016-12-12 14:00:00,1,75,20161212141,29.2,0.0,24,14.2,2016-12-12,No Event,No Event,0
2016-12-12 15:00:00,1,76,20161212151,29.2,0.0,24,13.9,2016-12-12,No Event,No Event,0
2016-12-12 16:00:00,1,70,20161212161,28.6,0.0,25,14.2,2016-12-12,No Event,No Event,0
2016-12-12 17:00:00,1,67,20161212171,27.1,0.0,29,13.0,2016-12-12,No Event,No Event,0
2016-12-12 18:00:00,1,77,20161212181,25.0,0.0,35,14.2,2016-12-12,No Event,No Event,0
2016-12-12 19:00:00,1,80,20161212191,23.7,0.0,39,13.1,2016-12-12,No Event,No Event,0
2016-12-12 20:00:00,1,79,20161212201,22.4,0.0,44,10.9,2016-12-12,No Event,No Event,0
2016-12-12 21:00:00,1,82,20161212211,21.0,0.0,50,8.5,2016-12-12,No Event,No Event,0
2016-12-12 22:00:00,1,78,20161212221,20.4,0.0,51,7.9,2016-12-12,No Event,No Event,0
2016-12-12 23:00:00,1,72,20161212231,18.5,0.0,58,8.7,2016-12-12,No Event,No Event,0
2016-12-13 00:00:00,1,60,20161213001,17.5,0.0,61,10.6,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 01:00:00,1,56,20161213011,17.1,0.0,63,11.3,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 02:00:00,1,50,20161213021,16.6,0.0,66,11.5,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 03:00:00,1,45,20161213031,16.0,0.0,70,11.0,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 04:00:00,1,42,20161213041,15.3,0.0,74,10.4,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 05:00:00,1,35,20161213051,14.8,0.0,77,10.0,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 06:00:00,1,37,20161213061,14.4,0.0,79,9.9,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 07:00:00,1,42,20161213071,14.2,0.0,80,10.0,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 08:00:00,1,43,20161213081,18.3,0.0,62,10.7,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 09:00:00,1,47,20161213091,22.6,0.0,45,16.4,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 10:00:00,1,63,20161213101,25.0,0.0,36,21.2,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 11:00:00,1,77,20161213111,26.8,0.0,29,22.6,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 12:00:00,1,82,20161213121,27.9,0.0,26,21.5,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 13:00:00,1,74,20161213131,28.7,0.0,24,20.3,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 14:00:00,1,81,20161213141,29.1,0.0,23,19.4,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 15:00:00,1,78,20161213151,29.0,0.0,23,19.0,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 16:00:00,1,71,20161213161,28.4,0.0,24,18.9,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 17:00:00,1,76,20161213171,27.0,0.0,27,16.2,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 18:00:00,1,76,20161213181,25.0,0.0,32,14.8,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 19:00:00,1,80,20161213191,23.8,0.0,35,14.6,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 20:00:00,1,80,20161213201,23.0,0.0,37,14.1,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 21:00:00,1,80,20161213211,22.4,0.0,38,13.4,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 22:00:00,1,81,20161213221,21.8,0.0,39,13.1,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-13 23:00:00,1,69,20161213231,21.2,0.0,41,13.1,2016-12-13,Public Holiday,Milad-un-Nabi,1
2016-12-14 00:00:00,1,62,20161214001,20.7,0.0,45,12.9,2016-12-14,No Event,No Event,0
2016-12-14 01:00:00,1,54,20161214011,20.1,0.0,48,12.8,2016-12-14,No Event,No Event,0
2016-12-14 02:00:00,1,50,20161214021,19.8,0.0,50,12.3,2016-12-14,No Event,No Event,0
2016-12-14 03:00:00,1,48,20161214031,19.9,0.0,50,12.2,2016-12-14,No Event,No Event,0
2016-12-14 04:00:00,1,37,20161214041,19.8,0.0,50,11.8,2016-12-14,No Event,No Event,0
2016-12-14 05:00:00,1,34,20161214051,19.7,0.0,51,11.1,2016-12-14,No Event,No Event,0
2016-12-14 06:00:00,1,36,20161214061,19.5,0.0,52,11.0,2016-12-14,No Event,No Event,0
2016-12-14 07:00:00,1,40,20161214071,19.7,0.0,52,11.0,2016-12-14,No Event,No Event,0
2016-12-14 08:00:00,1,41,20161214081,21.2,0.0,48,12.9,2016-12-14,No Event,No Event,0
2016-12-14 09:00:00,1,52,20161214091,22.9,0.0,43,16.7,2016-12-14,No Event,No Event,0
2016-12-14 10:00:00,1,65,20161214101,24.3,0.0,43,19.6,2016-12-14,No Event,No Event,0
2016-12-14 11:00:00,1,74,20161214111,25.5,0.0,45,20.4,2016-12-14,No Event,No Event,0
2016-12-14 12:00:00,1,72,20161214121,26.2,0.0,48,21.5,2016-12-14,No Event,No Event,0
2016-12-14 13:00:00,1,70,20161214131,26.5,0.0,50,20.3,2016-12-14,No Event,No Event,0
2016-12-14 14:00:00,1,77,20161214141,26.9,0.0,50,19.3,2016-12-14,No Event,No Event,0
2016-12-14 15:00:00,1,72,20161214151,26.2,0.0,52,17.1,2016-12-14,No Event,No Event,0
2016-12-14 16:00:00,1,71,20161214161,25.6,0.0,54,15.8,2016-12-14,No Event,No Event,0
2016-12-14 17:00:00,1,69,20161214171,24.9,0.0,56,14.7,2016-12-14,No Event,No Event,0
2016-12-14 18:00:00,1,84,20161214181,23.7,0.0,59,13.1,2016-12-14,No Event,No Event,0
2016-12-14 19:00:00,1,81,20161214191,23.0,0.0,61,13.8,2016-12-14,No Event,No Event,0
2016-12-14 20:00:00,1,86,20161214201,22.4,0.0,63,12.9,2016-12-14,No Event,No Event,0
2016-12-14 21:00:00,1,83,20161214211,22.0,0.0,63,11.2,2016-12-14,No Event,No Event,0
2016-12-14 22:00:00,1,82,20161214221,21.6,0.0,64,10.7,2016-12-14,No Event,No Event,0
2016-12-14 23:00:00,1,72,20161214231,21.4,0.0,64,10.3,2016-12-14,No Event,No Event,0
2016-12-15 00:00:00,1,63,20161215001,20.7,0.0,69,10.3,2016-12-15,No Event,No Event,0
2016-12-15 01:00:00,1,56,20161215011,20.4,0.0,69,10.0,2016-12-15,No Event,No Event,0
2016-12-15 02:00:00,1,49,20161215021,20.0,0.0,69,10.0,2016-12-15,No Event,No Event,0
2016-12-15 03:00:00,1,42,20161215031,19.8,0.0,69,9.3,2016-12-15,No Event,No Event,0
2016-12-15 04:00:00,1,41,20161215041,19.6,0.0,70,9.3,2016-12-15,No Event,No Event,0
2016-12-15 05:00:00,1,38,20161215051,19.4,0.0,71,9.2,2016-12-15,No Event,No Event,0
2016-12-15 06:00:00,1,37,20161215061,19.3,0.0,72,9.4,2016-12-15,No Event,No Event,0
2016-12-15 07:00:00,1,41,20161215071,19.2,0.0,73,9.4,2016-12-15,No Event,No Event,0
2016-12-15 08:00:00,1,46,20161215081,21.1,0.0,68,11.5,2016-12-15,No Event,No Event,0
2016-12-15 09:00:00,1,58,20161215091,23.4,0.0,64,14.0,2016-12-15,No Event,No Event,0
2016-12-15 10:00:00,1,76,20161215101,25.4,0.0,59,15.9,2016-12-15,No Event,No Event,0
2016-12-15 11:00:00,1,78,20161215111,27.2,0.0,52,16.9,2016-12-15,No Event,No Event,0
2016-12-15 12:00:00,1,77,20161215121,28.0,0.0,48,15.1,2016-12-15,No Event,No Event,0
2016-12-15 13:00:00,1,73,20161215131,27.9,0.0,48,14.0,2016-12-15,No Event,No Event,0
2016-12-15 14:00:00,1,78,20161215141,28.1,0.0,47,12.7,2016-12-15,No Event,No Event,0
2016-12-15 15:00:00,1,75,20161215151,28.0,0.0,47,10.7,2016-12-15,No Event,No Event,0
2016-12-15 16:00:00,1,70,20161215161,27.7,0.0,48,10.1,2016-12-15,No Event,No Event,0
2016-12-15 17:00:00,1,67,20161215171,27.2,0.0,49,9.4,2016-12-15,No Event,No Event,0
2016-12-15 18:00:00,1,70,20161215181,25.9,0.0,54,7.0,2016-12-15,No Event,No Event,0
2016-12-15 19:00:00,1,75,20161215191,24.9,0.0,58,7.2,2016-12-15,No Event,No Event,0
2016-12-15 20:00:00,1,82,20161215201,24.2,0.0,61,7.1,2016-12-15,No Event,No Event,0
2016-12-15 21:00:00,1,75,20161215211,23.8,0.0,62,7.2,2016-12-15,No Event,No Event,0
2016-12-15 22:00:00,1,71,20161215221,23.2,0.0,63,8.0,2016-12-15,No Event,No Event,0
2016-12-15 23:00:00,1,71,20161215231,22.9,0.0,63,8.8,2016-12-15,No Event,No Event,0
2016-12-16 00:00:00,1,62,20161216001,22.5,0.0,68,9.4,2016-12-16,No Event,No Event,0
2016-12-16 01:00:00,1,45,20161216011,22.2,0.0,68,9.4,2016-12-16,No Event,No Event,0
2016-12-16 02:00:00,1,44,20161216021,22.0,0.0,67,9.7,2016-12-16,No Event,No Event,0
2016-12-16 03:00:00,1,44,20161216031,21.6,0.0,67,11.2,2016-12-16,No Event,No Event,0
2016-12-16 04:00:00,1,32,20161216041,21.0,0.0,69,11.5,2016-12-16,No Event,No Event,0
2016-12-16 05:00:00,1,31,20161216051,20.3,0.0,71,11.2,2016-12-16,No Event,No Event,0
2016-12-16 06:00:00,1,35,20161216061,19.7,0.0,72,10.1,2016-12-16,No Event,No Event,0
2016-12-16 07:00:00,1,35,20161216071,19.5,0.0,73,9.4,2016-12-16,No Event,No Event,0
2016-12-16 08:00:00,1,41,20161216081,21.5,0.0,64,10.1,2016-12-16,No Event,No Event,0
2016-12-16 09:00:00,1,46,20161216091,24.0,0.0,57,12.9,2016-12-16,No Event,No Event,0
2016-12-16 10:00:00,1,59,20161216101,26.0,0.0,54,14.1,2016-12-16,No Event,No Event,0
2016-12-16 11:00:00,1,69,20161216111,27.6,0.0,48,13.4,2016-12-16,No Event,No Event,0
2016-12-16 12:00:00,1,78,20161216121,29.0,0.0,42,12.2,2016-12-16,No Event,No Event,0
2016-12-16 13:00:00,1,68,20161216131,29.3,0.0,41,10.8,2016-12-16,No Event,No Event,0
2016-12-16 14:00:00,1,73,20161216141,29.1,0.0,41,9.8,2016-12-16,No Event,No Event,0
2016-12-16 15:00:00,1,74,20161216151,29.0,0.0,41,8.5,2016-12-16,No Event,No Event,0
2016-12-16 16:00:00,1,68,20161216161,28.4,0.0,42,8.7,2016-12-16,No Event,No Event,0
2016-12-16 17:00:00,1,64,20161216171,27.7,0.0,45,8.7,2016-12-16,No Event,No Event,0
2016-12-16 18:00:00,1,67,20161216181,26.4,0.0,49,8.0,2016-12-16,No Event,No Event,0
2016-12-16 19:00:00,1,73,20161216191,25.3,0.0,53,8.9,2016-12-16,No Event,No Event,0
2016-12-16 20:00:00,1,64,20161216201,24.5,0.0,55,9.6,2016-12-16,No Event,No Event,0
2016-12-16 21:00:00,1,64,20161216211,24.0,0.0,57,9.5,2016-12-16,No Event,No Event,0
2016-12-16 22:00:00,1,62,20161216221,23.4,0.0,58,8.7,2016-12-16,No Event,No Event,0
2016-12-16 23:00:00,1,55,20161216231,22.7,0.0,61,8.0,2016-12-16,No Event,No Event,0
2016-12-17 00:00:00,1,54,20161217001,22.1,0.0,64,7.6,2016-12-17,No Event,No Event,0
2016-12-17 01:00:00,1,48,20161217011,21.7,0.0,66,7.2,2016-12-17,No Event,No Event,0
2016-12-17 02:00:00,1,38,20161217021,21.3,0.0,67,7.7,2016-12-17,No Event,No Event,0
2016-12-17 03:00:00,1,35,20161217031,20.7,0.0,70,7.9,2016-12-17,No Event,No Event,0
2016-12-17 04:00:00,1,29,20161217041,20.1,0.0,73,8.2,2016-12-17,No Event,No Event,0
2016-12-17 05:00:00,1,27,20161217051,19.5,0.0,76,7.7,2016-12-17,No Event,No Event,0
2016-12-17 06:00:00,1,29,20161217061,19.1,0.0,79,7.4,2016-12-17,No Event,No Event,0
2016-12-17 07:00:00,1,27,20161217071,18.7,0.0,81,6.9,2016-12-17,No Event,No Event,0
2016-12-17 08:00:00,1,31,20161217081,21.1,0.0,68,7.4,2016-12-17,No Event,No Event,0
2016-12-17 09:00:00,1,34,20161217091,23.9,0.0,53,8.5,2016-12-17,No Event,No Event,0
2016-12-17 10:00:00,1,39,20161217101,26.1,0.0,45,9.0,2016-12-17,No Event,No Event,0
2016-12-17 11:00:00,1,40,20161217111,27.4,0.0,41,7.6,2016-12-17,No Event,No Event,0
2016-12-17 12:00:00,1,43,20161217121,28.1,0.0,40,6.9,2016-12-17,No Event,No Event,0
2016-12-17 13:00:00,1,37,20161217131,28.9,0.0,38,7.9,2016-12-17,No Event,No Event,0
2016-12-17 14:00:00,1,38,20161217141,29.3,0.0,36,8.5,2016-12-17,No Event,No Event,0
2016-12-17 15:00:00,1,40,20161217151,29.2,0.0,35,10.0,2016-12-17,No Event,No Event,0
2016-12-17 16:00:00,1,39,20161217161,28.8,0.0,36,11.1,2016-12-17,No Event,No Event,0
2016-12-17 17:00:00,1,43,20161217171,27.9,0.0,38,11.5,2016-12-17,No Event,No Event,0
2016-12-17 18:00:00,1,46,20161217181,26.5,0.0,44,11.8,2016-12-17,No Event,No Event,0
2016-12-17 19:00:00,1,52,20161217191,25.5,0.0,47,13.0,2016-12-17,No Event,No Event,0
2016-12-17 20:00:00,1,55,20161217201,24.9,0.0,50,11.7,2016-12-17,No Event,No Event,0
2016-12-17 21:00:00,1,54,20161217211,24.2,0.0,52,10.0,2016-12-17,No Event,No Event,0
2016-12-17 22:00:00,1,53,20161217221,23.6,0.0,54,8.7,2016-12-17,No Event,No Event,0
2016-12-17 23:00:00,1,49,20161217231,22.6,0.0,56,8.7,2016-12-17,No Event,No Event,0
2016-12-18 00:00:00,1,38,20161218001,21.5,0.0,61,9.9,2016-12-18,No Event,No Event,0
2016-12-18 01:00:00,1,32,20161218011,20.7,0.0,62,10.7,2016-12-18,No Event,No Event,0
2016-12-18 02:00:00,1,29,20161218021,19.7,0.0,65,11.2,2016-12-18,No Event,No Event,0
2016-12-18 03:00:00,1,24,20161218031,19.1,0.0,66,10.2,2016-12-18,No Event,No Event,0
2016-12-18 04:00:00,1,22,20161218041,18.5,0.0,68,9.3,2016-12-18,No Event,No Event,0
2016-12-18 05:00:00,1,21,20161218051,17.9,0.0,70,8.1,2016-12-18,No Event,No Event,0
2016-12-18 06:00:00,1,25,20161218061,17.3,0.0,73,7.0,2016-12-18,No Event,No Event,0
2016-12-18 07:00:00,1,22,20161218071,17.1,0.0,77,6.0,2016-12-18,No Event,No Event,0
2016-12-18 08:00:00,1,27,20161218081,20.2,0.0,60,4.8,2016-12-18,No Event,No Event,0
2016-12-18 09:00:00,1,33,20161218091,22.9,0.0,46,6.2,2016-12-18,No Event,No Event,0
2016-12-18 10:00:00,1,36,20161218101,25.2,0.0,39,6.6,2016-12-18,No Event,No Event,0
2016-12-18 11:00:00,1,43,20161218111,26.7,0.0,36,4.1,2016-12-18,No Event,No Event,0
2016-12-18 12:00:00,1,39,20161218121,27.5,0.0,36,1.1,2016-12-18,No Event,No Event,0
2016-12-18 13:00:00,1,37,20161218131,28.2,0.0,34,2.4,2016-12-18,No Event,No Event,0
2016-12-18 14:00:00,1,37,20161218141,28.7,0.0,33,4.2,2016-12-18,No Event,No Event,0
2016-12-18 15:00:00,1,38,20161218151,28.9,0.0,32,5.2,2016-12-18,No Event,No Event,0
2016-12-18 16:00:00,1,40,20161218161,28.6,0.0,33,6.2,2016-12-18,No Event,No Event,0
2016-12-18 17:00:00,1,40,20161218171,27.6,0.0,35,7.6,2016-12-18,No Event,No Event,0
2016-12-18 18:00:00,1,49,20161218181,25.9,0.0,40,8.1,2016-12-18,No Event,No Event,0
2016-12-18 19:00:00,1,57,20161218191,24.5,0.0,45,9.4,2016-12-18,No Event,No Event,0
2016-12-18 20:00:00,1,53,20161218201,23.6,0.0,47,10.2,2016-12-18,No Event,No Event,0
2016-12-18 21:00:00,1,51,20161218211,22.9,0.0,49,9.6,2016-12-18,No Event,No Event,0
2016-12-18 22:00:00,1,50,20161218221,22.2,0.0,51,8.9,2016-12-18,No Event,No Event,0
2016-12-18 23:00:00,1,54,20161218231,21.3,0.0,53,8.5,2016-12-18,No Event,No Event,0
2016-12-19 00:00:00,1,44,20161219001,20.2,0.0,58,8.1,2016-12-19,No Event,No Event,0
2016-12-19 01:00:00,1,38,20161219011,19.2,0.0,62,8.4,2016-12-19,No Event,No Event,0
2016-12-19 02:00:00,1,34,20161219021,18.4,0.0,66,9.2,2016-12-19,No Event,No Event,0
2016-12-19 03:00:00,1,33,20161219031,17.7,0.0,69,9.1,2016-12-19,No Event,No Event,0
2016-12-19 04:00:00,1,29,20161219041,17.0,0.0,72,8.4,2016-12-19,No Event,No Event,0
2016-12-19 05:00:00,1,28,20161219051,16.3,0.0,74,8.0,2016-12-19,No Event,No Event,0
2016-12-19 06:00:00,1,30,20161219061,15.6,0.0,78,7.6,2016-12-19,No Event,No Event,0
2016-12-19 07:00:00,1,35,20161219071,15.2,0.0,82,6.7,2016-12-19,No Event,No Event,0
2016-12-19 08:00:00,1,41,20161219081,18.2,0.0,65,5.5,2016-12-19,No Event,No Event,0
2016-12-19 09:00:00,1,45,20161219091,21.4,0.0,49,7.2,2016-12-19,No Event,No Event,0
